id,text,created_at,lang,source,retweet_count,reply_count,like_count,quote_count,conversation_id,hashtags,urls,mentions,media,geo,place_id,referenced_tweets,sentiment_score,subjectivity,emotion
843098d0-11cb-4d12-b951-233619106c12,Resource really picture best.,2024-07-26 07:24:47,de,Twitter Web App,492,196,381,36,ecdc44cc-dae4-458c-8c71-c7ed8b43d8f9,"['public', 'rule', 'appear', 'three', 'tough']",[],['phillip83'],['https://placeimg.com/597/788/any'],,,[],-0.38,0.47,sadness
a4880d59-14a0-49c9-9b01-c0ec9b62c2f1,Answer line your effort culture imagine.,2024-05-07 08:52:02,de,Twitter Web App,379,106,500,97,c20f201a-7075-4345-9786-2b7f517124a6,['different'],[],['waltertownsend'],[],,,"['0b483360-70b0-4d56-a73e-f34fa3c1f036', 'f5dda86a-6f3f-4b6f-bad0-5a3fde73613a']",-0.81,0.9,anger
d243ca2f-e6f5-4e62-b865-5c83c895fb01,Democratic prove pay situation.,2024-10-11 15:12:09,en,Twitter Web App,60,108,608,56,39b9377e-f37f-4f44-bdd8-387650558ed0,['who'],[],['qsimpson'],"['https://www.lorempixel.com/89/603', 'https://dummyimage.com/227x923']",,,['c5f573ba-ed16-42b7-b384-ba976a1aad4e'],-0.26,0.13,fear
47153738-b7d2-4e2c-a7b1-c590f4830bfd,Fine record far prevent we.,2024-01-29 10:57:46,es,Twitter Web App,382,179,456,48,9a89412c-be36-4628-95db-8cb54d8513d5,"['receive', 'story']","['https://www.nguyen-smith.com/', 'https://hernandez-smith.com/']","['travis45', 'denisegarcia', 'zmoore']","['https://dummyimage.com/349x783', 'https://dummyimage.com/535x993']","('33.52253', '-117.70755')",,[],-0.49,0.66,fear
39eecbc5-dcff-40b7-8f79-cbd26e650572,Young well other property none inside level their.,2024-11-10 21:26:40,fr,Twitter for Android,386,102,181,50,95f67f82-c29d-4f71-93f3-00baa9178e95,"['section', 'level']","['http://evans.org/', 'https://www.page.net/', 'https://www.floyd.com/']","['kadams', 'ricedenise']",['https://dummyimage.com/799x974'],"('43.1009', '-75.23266')",,"['ceef3af4-decf-4129-9a92-117b354d7f76', 'cb598fb5-188a-4701-85f7-e6c5e2755c29']",0.84,0.37,anger
fed4e34b-87a6-4f76-997a-b59524d3196c,Piece ground almost remain production probably support.,2024-03-02 01:02:56,de,Twitter for iPhone,245,21,983,84,17dab169-073d-4cd1-b4ce-22a76acbb02d,['center'],[],"['stephaniethomas', 'rileycisneros', 'zwagner']","['https://dummyimage.com/650x255', 'https://www.lorempixel.com/346/250']",,,['88305a60-9f45-4105-b56a-5343b1d65b35'],0.21,0.61,disgust
a2dc3cdc-60ff-463f-8772-425511688bf8,Discover now send hold performance leave.,2024-10-04 00:09:34,de,Twitter for iPhone,468,163,891,3,e3ff4922-22a9-4b93-b43c-5baf4e165212,"['everyone', 'pretty']","['https://www.johnson.info/', 'https://www.johnson-ingram.com/', 'https://costa.com/']","['annaallen', 'hamiltonjames', 'wyattsantiago']",['https://www.lorempixel.com/884/561'],,,[],-0.93,0.72,fear
80f00a94-432a-49de-8d7d-74fd089e9a3d,Their Democrat any among which here.,2024-08-30 19:18:20,en,Twitter for iPhone,124,137,485,60,5875f90a-1301-4e4a-b3b2-fa2b6bda1071,['likely'],['http://www.mccarthy.com/'],['kevin58'],"['https://placeimg.com/455/350/any', 'https://placekitten.com/406/924']",,e72fc33f-b0ef-432a-a403-8577dc2eb3fd,"['fe95a3e5-7106-481e-905c-ef9edd371d86', 'a43cce81-8d11-4638-8d34-068922265f65']",-0.45,0.48,disgust
96f42ddf-efcf-4ef5-a069-0bbb5fe7ad71,Republican public form feeling hour guess anything.,2024-12-07 23:47:30,es,Twitter for Android,356,137,600,20,1e782cff-a676-4d29-9eb7-acabd92406df,"['Congress', 'than', 'indicate', 'yes']",[],"['hfoster', 'chernandez']",['https://www.lorempixel.com/647/561'],"('38.06084', '-97.92977')",37cd9518-f0ce-4ef2-8a74-21928012a91e,"['aa435abb-8ba9-431b-8735-5c7933c6fd9b', 'd06bf43c-a962-4e30-8469-cc04d65f67e0']",-0.04,0.75,joy
959e3ca2-d00c-45d0-993b-a89b89931cc2,Local better away magazine.,2024-01-10 04:06:50,fr,Twitter Web App,309,157,564,68,47657f20-143f-46d4-a847-5401aeb9d8f7,"['look', 'stuff']",[],['jennifer66'],"['https://dummyimage.com/888x610', 'https://placeimg.com/509/991/any']","('41.66394', '-83.55521')",,"['6947ab60-dea3-4b81-aa79-16f4f20ac229', '75dc9d41-1f90-491d-87a6-9f94faf8322e']",-0.91,0.85,sadness
90fd2b33-f68c-4f22-995f-ddad1da92f19,Occur more experience alone.,2024-09-29 00:08:44,es,Twitter for Android,360,39,358,28,44c78806-03ec-4cb2-ab71-186ff6de0ae2,['point'],"['http://garcia-bender.com/', 'http://cook.com/', 'https://www.wu.com/']","['obrewer', 'kerickson']",['https://dummyimage.com/502x357'],,,"['8c3f5d66-9d9c-446c-80e2-da716cdd7444', '0f476cdc-9d14-41e6-bdff-461b998349ba']",0.39,0.2,fear
4ae97653-a02e-4b76-ba2c-1afe3b99b627,Also lose tree music maintain.,2024-01-15 07:21:55,fr,Twitter Web App,104,71,352,17,934bb715-7458-4c45-a38d-c82aabdb55bc,['green'],"['https://www.higgins-parrish.info/', 'http://lee.com/']","['brittanylopez', 'baileymary']",['https://placeimg.com/879/893/any'],,,['910f8a2f-50d1-4516-a512-2ff2abe0bfd3'],-0.49,0.22,anger
70dede4b-b503-4aa1-a882-d1738724706e,Woman attention different candidate prove.,2024-03-02 12:40:25,de,Twitter for Android,203,21,167,95,e8ca54ad-b6b0-4b82-83a4-5ab064b69179,"['collection', 'indicate', 'research', 'sound', 'year']",['http://www.robinson-flynn.com/'],['joelbest'],[],,8b8edd2e-e818-4bcf-92ee-e989fd403f96,[],0.25,0.13,joy
789ac7e1-7494-4bc3-899a-ebb8fcbc58a3,Effect he deal check.,2024-11-29 04:31:40,de,Twitter for iPhone,468,79,857,50,eb50875b-bedd-4c57-a1e5-7b7882edf48c,"['oil', 'onto', 'discuss', 'skin']","['https://www.moore.info/', 'https://rodriguez.org/']",[],"['https://placekitten.com/489/572', 'https://www.lorempixel.com/354/455']",,,['9c4f6d4e-e9ae-4eff-b4cc-cf70a99cc64c'],0.94,0.94,anger
13791214-44eb-4ca7-ba8c-b173b8e4b7b7,Attention development turn watch attention nice live.,2024-11-24 05:18:10,en,Twitter for iPhone,122,20,915,69,af1ada02-8dee-4a44-b42b-8f81ab01303b,"['these', 'hard', 'score', 'program']","['http://www.schwartz-williams.net/', 'https://fernandez.com/', 'https://www.woods.biz/']","['zpratt', 'frose', 'bradley39']",['https://www.lorempixel.com/304/332'],"('40.94065', '-73.99681')",365ce651-41ce-45e3-9263-06ecbc26cf92,[],0.65,0.23,fear
007aeea3-e937-444c-abab-12ba8d948444,Himself cultural star laugh full now money.,2024-06-23 23:45:47,en,Twitter for iPhone,282,130,264,37,daad6f89-50b9-4f40-9101-d410d2a7ae8d,"['true', 'feeling', 'likely', 'first', 'mean']",[],"['ericknight', 'powersariel']",['https://www.lorempixel.com/136/281'],"('37.71715', '-122.40433')",,['d88057a8-0448-4e9f-9bca-c468a467dbd0'],0.73,0.08,fear
808fd67a-d7ea-44ca-8983-0f5627abd2e2,Behavior north tend image center receive rich.,2024-01-13 19:50:42,es,Twitter for iPhone,164,52,766,81,33f10c8f-b622-4cfd-8c16-ab62a80b5056,"['show', 'hospital', 'which', 'resource', 'give']","['http://holloway-jones.com/', 'http://www.clark.com/', 'http://www.watkins.com/']",['daydarren'],[],"('40.60538', '-73.75513')",d423c1c4-8901-43b1-b5a4-a976f2579cf2,"['755db68b-9194-4675-9135-6e20accb352f', 'd68e093d-b8fa-47ae-81be-007c31e94461']",0.86,0.09,sadness
c70d33ef-104d-4b10-be55-9e0dd41ff66e,Interest throw another make.,2024-12-23 21:30:15,es,Twitter Web App,397,39,850,18,4e9b9640-d1cb-44f5-a7a9-add433c432e7,"['house', 'kitchen', 'police', 'test', 'direction']","['http://lewis-daniels.com/', 'https://kerr-randall.com/', 'http://www.lawson.com/']","['alicia00', 'langmichael', 'amysmith']",['https://placekitten.com/981/653'],,,['540f056c-b85b-48c5-924f-13d0c166fac6'],0.99,0.4,sadness
ba076c0b-ab73-4609-b62f-03fdc16bddd5,Speak be him pretty chance rock.,2024-10-20 09:40:39,fr,Twitter for Android,144,137,705,38,bff70fd3-1bf6-480c-9fb9-e2d565ee8232,"['available', 'hundred', 'partner']","['https://perry.com/', 'https://graham-ramirez.com/', 'http://craig-brown.org/']","['suzannejohnson', 'vnunez', 'jelliott']","['https://www.lorempixel.com/243/804', 'https://placeimg.com/242/626/any']",,,['1b16820c-7c2f-4330-b6f5-596f1a40241b'],0.26,0.89,fear
ecaf6fb6-f69b-4064-b50a-41f6ea2e9f0d,Family police nice.,2024-06-12 20:17:02,en,Twitter Web App,194,83,92,86,14f237c4-6454-4f87-aa61-47c245577dc1,['serious'],"['http://www.wall-lopez.org/', 'http://luna-hobbs.com/', 'http://jones-king.com/']",['jennifersmith'],['https://www.lorempixel.com/795/272'],"('41.84364', '-87.71255')",,[],-0.02,0.11,joy
c6d537d4-0e1c-4cc4-ab46-0a18ec461999,Different theory entire machine section.,2024-02-26 17:01:17,de,Twitter for Android,238,100,291,93,29a1ef14-72ef-4de1-ad86-a8bdda23798d,"['step', 'property', 'everybody']",[],[],[],"('33.08014', '-83.2321')",,[],-0.05,0.23,fear
5c7da614-8fb6-421c-99d6-0f77842f9dc1,Gas build thus he.,2024-04-06 20:07:53,en,Twitter for iPhone,273,150,28,82,3df59f60-3037-4a28-9717-45faac081ccd,"['but', 'line']",['https://www.diaz.com/'],[],"['https://www.lorempixel.com/737/69', 'https://placekitten.com/466/564']",,,['cfa12590-b398-4ab4-8745-4070d5022b29'],0.75,0.18,sadness
152c4d83-d5bb-4e96-a34d-7ede61612a4f,Likely us safe outside.,2024-05-05 15:03:57,es,Twitter for iPhone,332,162,395,47,e18bc880-7149-43af-adcc-5dd2bd038a78,"['heart', 'economy', 'pay', 'bad', 'kind']",[],['rowerobert'],[],,,"['2f4d2392-e5d1-43f2-9371-4bb736f7d5db', '5cd2817e-c090-4af3-a63d-7ba5404343f1']",0.5,0.66,joy
8008ac49-1e59-409b-8d04-0228566f04e7,Eight anyone imagine can store war finally.,2024-05-22 12:35:33,en,Twitter for iPhone,183,195,50,1,f8774ff5-9392-4363-bf8d-cd70b1226a58,['leave'],"['https://rodriguez-walters.com/', 'https://lowe.com/', 'http://www.cortez.com/']",[],"['https://placeimg.com/557/647/any', 'https://placekitten.com/412/312']",,,"['8bd568e1-8ecf-469e-a836-35e9d7945a9e', 'b0debefa-ce00-471e-80d3-cf8acca6ff0f']",0.61,0.33,fear
7fa5094d-abe0-4fa4-ba49-85a7dd673478,Including whose onto two structure.,2024-07-22 11:18:35,de,Twitter for Android,157,166,166,70,8fc776f7-f6ab-4b86-8723-1abcf84723af,['strategy'],"['http://hernandez-rodriguez.com/', 'http://peterson-brown.com/', 'http://www.freeman-dodson.com/']","['smullen', 'barrysanchez', 'zacharythompson']",[],,,[],-0.92,0.97,disgust
08a085c9-9f56-4818-bfae-641e4958a7e1,Unit southern not let.,2024-02-02 12:57:07,en,Twitter for iPhone,133,174,874,71,e6186e5a-6e84-43ac-a973-a153aae30f3a,"['bill', 'already']",[],['brownnathaniel'],"['https://www.lorempixel.com/950/781', 'https://placekitten.com/565/661']","('47.4943', '-122.24092')",,['d094fad8-3c08-45a2-821f-3ab538f7c24c'],-0.94,0.67,joy
42c4b238-ac33-4c64-b47b-2d830299091b,Notice finally believe decide might him office.,2024-03-18 15:57:44,es,Twitter Web App,184,164,585,18,7a10fba6-92ed-42ae-8852-e1c898218044,"['set', 'hit', 'address', 'generation']","['https://lee-rollins.com/', 'https://fernandez-ross.com/']","['rchristensen', 'bryanmargaret']",['https://placekitten.com/121/701'],"('44.99012', '-123.02621')",,"['9649a1c4-dd25-4fc0-b578-bbbdb12b866d', '60134bd1-0e17-4aab-a0eb-421cffd2205c']",0.79,0.52,anger
1fe4a28a-db31-4e3e-b3db-a052e784e9a6,Nice the discuss something reality.,2024-07-04 20:24:00,de,Twitter Web App,262,16,798,15,e44fec47-dc81-44c5-a39b-dc123775eefc,['price'],"['http://rivera.net/', 'http://www.vaughn.net/']",['theresa69'],[],,,"['5f9cdf9f-e7c9-4dec-b411-3228ffa11490', '8eb415de-4673-44a0-818b-78c971b71fd7']",-0.69,0.58,disgust
2a4d0caa-33fb-4603-8d68-181b46ccee20,Product data record.,2024-02-26 11:54:17,fr,Twitter Web App,451,79,988,5,aee68920-aede-42f7-9288-de19efe48e55,"['who', 'strategy', 'campaign', 'reflect']","['http://www.cooper-hernandez.org/', 'https://garrett.com/']",[],[],,b4a28139-376a-483e-8682-4d60c36c0b75,['898cefae-f081-400d-8013-4e10ca5773fe'],0.47,0.88,joy
9bce19d9-84cb-4ca7-a9d7-310d67c53fde,Note might president room purpose local.,2024-04-02 00:55:05,fr,Twitter for Android,254,178,219,0,d2751d03-b2aa-40c3-b292-66cd65dbd16d,['put'],"['https://palmer-martinez.com/', 'https://allen-hamilton.com/', 'https://www.allen.org/']","['fhester', 'spayne', 'hamptonbrittany']","['https://placekitten.com/855/665', 'https://dummyimage.com/198x854']",,,"['bb7beb90-29e0-45b1-8d0d-96cccb8de779', '1c22e725-5d44-4f4f-9560-bd38bf94fca8']",0.74,0.76,disgust
2899ce39-1171-4f63-bb56-cb02eae1f2ae,Every address respond performance.,2024-09-04 10:03:47,de,Twitter Web App,238,111,877,73,989c5565-5e6d-4d0f-b647-db8c4fd0c296,"['itself', 'natural', 'area']",[],"['travis43', 'lewissteven', 'parrishkatie']",[],"('33.08014', '-83.2321')",,[],-0.74,0.13,joy
099d1b95-5464-4440-8ecb-2784f68a13a6,Behavior high drug.,2024-07-23 07:16:13,de,Twitter for iPhone,50,186,226,76,81b9da2a-8223-4d0e-ae0c-7f5b192b5c12,"['represent', 'others', 'adult', 'couple', 'out']",[],"['perryheather', 'malik63']",['https://dummyimage.com/1011x677'],,,[],-0.16,0.42,fear
cacfd155-9682-4b18-a84c-3d0c834d1d90,Keep agency growth understand.,2024-03-21 02:55:08,de,Twitter for Android,411,61,662,50,43e0627f-5109-498d-9ab4-221118809238,"['bag', 'ago', 'both', 'vote']","['http://anderson.com/', 'http://www.lucero.com/']",['amandadixon'],"['https://www.lorempixel.com/541/308', 'https://placeimg.com/453/7/any']",,,"['01b8f0d2-5f82-4d3a-9749-d6b887aa0800', '150130b4-fb73-4044-859a-d8be3831a78d']",0.69,0.66,sadness
28786eca-3293-4b56-bafa-15c433086012,Quality open national next study.,2024-02-29 13:16:54,es,Twitter for iPhone,369,14,230,68,0a344373-008a-4f69-86e6-c74445204597,"['ground', 'total', 'police']","['https://williams.com/', 'https://www.santiago.com/']",[],"['https://placeimg.com/329/28/any', 'https://placeimg.com/651/824/any']",,,[],-0.89,0.58,anger
2ae331e1-80ef-4117-a8e0-ecc1113b6442,Want paper officer in write true.,2024-02-14 12:26:50,de,Twitter for Android,240,62,693,70,bce14f25-8e45-4cae-ab63-0099fb920073,['forward'],[],"['whiterodney', 'angelalivingston']","['https://placeimg.com/1014/208/any', 'https://dummyimage.com/400x665']",,4ec09f3d-5a70-43ba-a237-a6c2e5a6e991,['2eb88814-2ed8-43f3-8088-120daea861ca'],0.27,0.93,sadness
29c71f40-bc25-4875-b01d-b7d4a45235fa,His page too western.,2024-09-21 05:12:08,es,Twitter Web App,389,22,211,10,18af7386-9dcd-4d99-b002-dc2674ab54ad,"['to', 'believe', 'go', 'street', 'herself']","['https://walton.com/', 'https://schneider-page.com/', 'http://www.young.info/']",['mcdonaldthomas'],['https://placekitten.com/792/157'],,dc1060a1-265a-4ae0-b687-7ac60f47da23,"['3f776501-71b9-481e-9976-a2b349995b60', 'd837f911-afaf-455f-ba74-831c65fa7862']",-0.88,0.03,sadness
9c6c85cc-d22d-426c-96b8-4b3cd4dcfd80,Discussion in onto require.,2024-08-21 20:54:38,de,Twitter for iPhone,429,111,275,39,5af132d0-ab5d-4ea4-8954-695df958a7f6,"['third', 'down', 'seven']","['http://olson.net/', 'http://morgan-woods.biz/']",[],['https://placeimg.com/521/791/any'],,0e76bbdc-9963-4ae6-86cb-d6834d583cdf,"['4dd38455-66c4-4cfe-a627-30c7e616ae62', 'fb4a2c4a-8e8f-49b7-aa15-33fb45b87930']",-0.81,0.91,sadness
ff53171a-6251-44c9-a936-430045b83256,Believe assume different unit.,2024-06-03 09:14:56,es,Twitter for iPhone,163,29,667,26,937d53c9-b54c-47db-bcbb-f032200b5acf,"['hotel', 'ball', 'add', 'president', 'ahead']",['https://www.baird.com/'],[],"['https://placeimg.com/506/732/any', 'https://www.lorempixel.com/517/146']",,8381f31d-e447-4754-95f1-1872ed7cac9d,"['6eb7694b-78ff-4c8a-8a9a-c7e8c427e97e', 'b5f6879c-5d57-454b-bc33-6dfc54b702d9']",0.09,0.39,joy
840f5488-6452-45b9-a407-12064e5ba7ab,Long push dog organization.,2024-06-23 01:58:31,es,Twitter for Android,468,116,419,95,856b495f-5a59-4fbf-a571-6513f2106627,['city'],['https://www.bush.com/'],"['ubaldwin', 'herringjames', 'martinsteve']",[],"('42.55308', '-87.93341')",,['96d91f35-efb0-45b0-924c-e069166847ea'],0.97,0.05,fear
1e417be2-d789-40fb-86af-d2856f651ab9,Both himself chair responsibility eight response beyond.,2024-08-13 01:19:25,en,Twitter for iPhone,104,156,525,94,136f9d93-b7b6-4db8-8ada-fce8322c55d6,['page'],[],"['christopher23', 'bryantlisa', 'garciajennifer']","['https://placekitten.com/228/868', 'https://dummyimage.com/430x587']","('40.24537', '-75.64963')",,['50536ece-04a5-461b-8bb6-6c19bc18601c'],-0.61,0.2,sadness
92ad36c7-d212-4264-a710-e2bcf12b1d20,Increase final school wall sea personal image.,2024-01-23 16:35:55,fr,Twitter Web App,189,155,20,92,ecf76cae-c811-4bbb-a136-18c4054337d1,"['performance', 'store', 'agreement']","['https://johnson-ball.net/', 'https://www.wade.biz/', 'https://www.stevens.net/']","['michellebuck', 'samantha76', 'joshua11']","['https://www.lorempixel.com/169/7', 'https://placeimg.com/914/138/any']",,,"['1d6a1dc3-9291-4f93-bb9c-b8f337527cca', '8e99418f-eff4-4408-8fae-012c374d1886']",0.23,0.18,fear
11223938-acea-404b-be05-01f3895ef761,Best short lawyer.,2024-03-30 00:22:30,de,Twitter for Android,160,14,885,44,5b623d0f-a65d-4cc6-9100-eff556df2c72,['however'],['http://www.stewart.com/'],[],[],,,[],-0.97,0.14,fear
e62e6db2-cba6-4e80-b69f-112454da6d27,Usually threat car.,2024-08-06 12:27:21,fr,Twitter for iPhone,211,79,799,27,f81656fd-ab06-44fd-86af-b3a94197410b,"['adult', 'century']","['http://lindsey-kirby.biz/', 'https://www.byrd-stephenson.com/']",['taylorapril'],"['https://placeimg.com/84/130/any', 'https://dummyimage.com/269x615']",,3c0bfc25-8823-496d-a76e-c493b0868e1a,['c091f07e-a13a-4a5f-8335-b2aa19c59756'],0.67,0.03,disgust
eeaa94d7-ea02-4fda-bc03-75ca5c8422cb,Likely future then against.,2024-03-19 04:00:05,fr,Twitter for Android,23,170,990,52,37cef76c-aad1-449e-975f-ec7b6d2db719,"['get', 'speak', 'small', 'deep', 'seem']","['http://ferrell-hensley.org/', 'http://www.burke.com/', 'https://www.wilson.info/']",['adamdavidson'],[],,,"['de285eed-ac2d-44fd-b148-0f443958a6f1', '35f07db4-d559-4d9b-81d3-7491cd5f590d']",0.7,0.79,sadness
d5522c89-a02a-4e20-9c0a-4ccbb79d8548,Break pay study medical.,2024-11-06 05:58:32,en,Twitter for iPhone,288,189,785,82,9feeea92-af54-43ad-997d-bfbb656caa43,['concern'],[],['danayoung'],"['https://dummyimage.com/370x981', 'https://dummyimage.com/128x232']",,2b49f276-32e6-410c-a9f2-36c912a3dbc5,['bdaed135-60a8-4eca-81d8-90f7927f09b9'],-0.37,0.16,sadness
63453056-9049-47ef-b619-c5236d1ad6b2,Soldier cell war phone thousand.,2024-10-05 21:53:18,fr,Twitter Web App,442,168,698,65,243ad13b-2fd1-48f3-af6a-788ef07e9d28,['nearly'],"['https://anderson.biz/', 'https://www.brown.net/']","['lwilcox', 'charles15']",['https://placekitten.com/9/442'],"('33.35283', '-111.78903')",,['04e6af02-f0ba-435a-a167-208e033fc3c8'],0.42,0.32,fear
af67af31-62cb-42be-a2a5-72b0dd008fef,Sure test where customer research memory action build.,2024-03-08 01:16:50,fr,Twitter Web App,113,189,9,18,aea1c28c-810f-45c2-b244-7ef3985d0257,"['gun', 'cup']","['https://rodriguez.info/', 'https://simpson.org/', 'http://henry.com/']","['isullivan', 'angelahunter']","['https://dummyimage.com/893x932', 'https://placeimg.com/254/567/any']","('39.08367', '-84.50855')",,[],0.81,0.57,anger
971301e6-6887-4104-95ed-9d93729bbeff,Next war remain fire fight would.,2024-03-11 18:24:37,de,Twitter Web App,379,44,485,20,38be871c-1dd4-44b8-b0e7-553f80515ef4,"['design', 'truth', 'evidence', 'water', 'design']",[],"['charlesmatthew', 'ahall', 'btucker']",[],,,"['37c33d2c-15b0-4ff3-bbff-63e63087c128', '6fbc3e74-2381-4ef4-af6c-fac43347b2aa']",0.17,0.48,fear
4d358feb-801d-4298-a599-756eb89c8c6b,Both maintain above like add necessary others.,2024-02-04 01:06:32,es,Twitter Web App,74,30,933,23,80a93d66-5050-4a4a-bdfc-be99744a5417,"['term', 'outside', 'event', 'section']","['https://barber.com/', 'http://terry-avila.com/', 'https://mann-oneill.com/']","['jasonprice', 'oanderson', 'christine69']",['https://www.lorempixel.com/673/921'],,,['84430e6a-1e7b-491a-82fd-249ad27a3b3d'],0.89,0.34,fear
d835604c-d28d-4c0d-8710-f25d4e202811,Must customer back start long.,2024-09-10 18:57:19,de,Twitter for iPhone,8,3,135,28,246e3707-3f1c-4db1-bb46-59b529070334,"['behavior', 'can']",['http://www.byrd.com/'],['peggy98'],['https://placekitten.com/611/3'],"('38.17492', '-122.2608')",7bac48b6-dfb7-47a3-b949-801531e06842,['18e8da39-6e7e-46cc-b504-bfa3278fcb73'],0.03,0.63,disgust
b126e195-51a4-4cad-b426-1819721beb10,Goal film member artist move administration be age.,2024-04-28 12:36:53,de,Twitter Web App,133,181,662,78,4d8bcf57-474c-4657-8bd5-d2d6f54d9d99,"['unit', 'quite']",['http://jefferson.com/'],"['kwebb', 'brittney27', 'fmccoy']","['https://www.lorempixel.com/874/226', 'https://dummyimage.com/103x610']",,,['d083f1b6-a7e5-416b-a194-46090bf5f1b9'],0.88,0.82,anger
a42acf75-a98d-4311-b9f8-e8ff5d06e1e8,Service practice herself room some attention.,2024-02-01 18:52:54,fr,Twitter for Android,283,35,177,32,23b6ee0c-f647-4102-8080-e1f29f8e02f8,"['short', 'yourself', 'than', 'something', 'interesting']",[],['richard17'],['https://placekitten.com/205/232'],"('31.76212', '-95.63079')",,"['6c1a220f-ea25-431a-896d-611153640748', '71cfe905-de0e-4100-a6d2-8aa6bde81b2d']",-0.19,0.58,sadness
8b882a0d-d851-4bc5-a0e4-fc34dae4aab9,Service collection interest investment.,2024-05-01 16:05:07,fr,Twitter for iPhone,478,179,615,24,e5e39eaa-1a2c-4aed-bb83-f875a46e4ed8,"['week', 'keep']",['https://fuller-villanueva.net/'],['xfrey'],['https://placeimg.com/930/858/any'],"('35.05266', '-78.87836')",4f637173-2dbc-4483-8e1e-513e5c40b53c,"['bf68f158-8dec-43f9-9ef9-54763b3cebdd', '9fd6e14f-5830-40d6-8e9f-905aa9637811']",0.68,0.45,fear
4ae4a33c-bd6c-4dc6-b31f-c0924510df2c,School material have include pick shoulder.,2024-02-10 21:46:14,de,Twitter Web App,299,2,820,14,c62cea1d-21bf-4305-9add-c51c2d1cb33f,"['company', 'instead', 'south', 'and', 'move']",[],"['thomasmoreno', 'gharper']",[],,,[],0.34,0.21,fear
b30922dd-532c-427b-8336-91aaf0533a65,Learn anything detail tough visit.,2024-09-08 08:25:51,de,Twitter for Android,296,41,8,23,af70bb83-6529-434a-b53d-d6c124895a1e,"['boy', 'against']",['https://www.bryan.com/'],['dunnsteven'],"['https://www.lorempixel.com/476/286', 'https://placekitten.com/1014/116']","('33.52253', '-117.70755')",,"['579fe14c-b178-406f-b157-c7cb03e95cae', 'a7e7103c-604f-49b2-a3c0-12bf6eaa4cd5']",-0.87,0.62,joy
deb881a3-0b40-407b-b093-905fc477ca3c,Clearly window nature easy until down.,2024-03-29 18:01:23,fr,Twitter for iPhone,368,127,229,85,fddbe775-d593-4af9-89e5-1534b0f466e6,"['parent', 'him', 'where', 'night', 'theory']","['https://duarte.com/', 'https://www.reyes.com/', 'http://www.fisher-harris.biz/']","['chelseycox', 'mbauer', 'carly65']",[],,eac41e76-4a7c-4405-9af3-78755ca4c6f4,"['1c9713c9-d8da-4025-80f1-f1cb2b1eb066', 'b14399a4-776b-44d9-a3dc-c6bfe2702231']",0.65,0.55,sadness
77e85890-9bc7-46eb-be0e-f3efd02aeeed,Develop step agency Congress small time.,2024-02-03 14:43:40,es,Twitter for Android,213,88,258,72,7f53d0df-b0dc-4d07-9fda-e67ef15896a2,"['why', 'fund', 'begin', 'early', 'decide']","['https://brown.biz/', 'https://brooks-hess.com/', 'https://brooks.biz/']",['lryan'],[],"('40.64621', '-73.97069')",,"['31d76d24-e86b-42bb-8b7b-a3647ec8456a', 'fc12e12f-ceca-4098-91a6-e33b3b415fdb']",0.0,0.12,joy
1f6ff5e4-905d-4e41-9712-fce9f3a04abd,Responsibility behind sport forget wide.,2024-11-17 00:48:16,es,Twitter for iPhone,151,133,622,6,afb33b12-32f9-4f46-8331-a90e407fa75b,"['four', 'wife', 'heart', 'young']",[],"['cbrewer', 'christopherwood', 'shaun95']",['https://placeimg.com/296/445/any'],,,"['f1c2d992-e43b-4362-9919-c04a4718676b', 'd70b08a0-b763-45ce-8c26-cef9ca37452e']",0.46,0.28,fear
68fe49e7-5564-48a8-b1eb-90cec49380f5,Main white hot yet themselves.,2024-11-15 06:21:11,de,Twitter for Android,78,132,824,96,97349a7c-f556-4290-b13e-9ce6734226c7,['total'],"['https://www.bishop.com/', 'https://trevino.com/']",['hendersonjohn'],['https://placekitten.com/923/877'],"('44.99012', '-123.02621')",,"['7fc6f72e-bce3-47e9-a74b-112d05f3f613', 'b02ed6d2-08f2-46d2-8c70-613f10ef28c0']",-0.83,0.77,disgust
81042206-b911-47d9-aa97-a9e29b837b29,Ground over material grow turn expect difficult group.,2024-07-22 19:38:11,es,Twitter Web App,100,200,965,70,4c4e952b-a4d7-40aa-b24b-2a378443ebeb,"['strong', 'step', 'vote', 'enter', 'though']","['http://www.lee.com/', 'https://carlson-wilson.com/', 'https://adams.com/']",[],[],,,['92ff6c09-4f1f-40d9-8393-08a072aba803'],-0.11,0.92,joy
c63c12f0-126a-47cd-8c92-f9fd6db4574a,Expert describe room.,2024-11-28 13:39:03,de,Twitter for Android,168,184,312,59,8d1c3a2c-402f-48fb-9dfa-882988a70e4c,"['while', 'wrong', 'idea']","['https://robinson.org/', 'https://www.caldwell-george.com/', 'http://holmes.net/']","['richardsjames', 'pramirez']",['https://placeimg.com/338/847/any'],"('33.95015', '-118.03917')",,[],-0.45,0.34,joy
e05039ec-684f-44de-ad2a-9ff8dcaab5d8,Situation century reflect.,2024-01-02 22:11:59,en,Twitter for Android,117,66,729,82,1d7b5654-8a0e-47bc-9bf2-6384be0c8e36,"['debate', 'fact', 'let', 'clearly']",[],"['briancarroll', 'xfuller']",[],,6f617a27-3f5f-4d49-9fbc-215e22baf3b5,"['ed9f527b-c9c3-4b81-877f-46620d257981', 'fb982062-5cbe-4e55-ae10-1bed8424060e']",-0.6,0.89,anger
